time,U,V
290688,-7.1937523,-0.15661812
290694,-9.099172,0.2494703
290700,-6.310032,1.0870752
290706,-5.980238,0.04796827
290712,-5.1743317,-0.92046356
290718,-7.548871,0.34200454
290724,-6.799158,0.399005
290730,-7.5626717,0.6098954
290736,-6.750537,2.7978926
290742,-4.5102243,1.9134216
290748,-3.8294086,0.611002
290754,-6.315386,1.1160176
290760,-5.92163,1.2484035
290766,-7.619276,1.7487621
290772,-6.982888,1.3509912
290778,-7.8945255,2.1617908
290784,-8.614966,4.1591053
290790,-6.411124,4.7630634
290796,-4.4894505,2.593214
290802,-4.986163,4.2812357
290808,-4.1098185,6.1403656
290814,-2.5635414,5.8053436
290820,-0.38299274,-0.15460694
290826,-3.0137243,1.1972828
290832,-1.3349752,-1.511075
290838,-2.856433,0.577116
290844,-2.4945278,2.4297428
290850,-2.9528475,3.451664
290856,-0.49114037,0.48078185
290862,0.9882248,0.36787343
290868,0.17738503,-2.5455532
290874,-0.74909574,-4.2372246
290880,-2.768197,-3.5521364
290886,-2.959035,-2.6376123
290892,-3.8540545,-2.8669043
290898,-3.3912363,-3.6320248
290904,-3.2675447,-6.1287384
290910,-6.253495,-6.137967
290916,-9.373841,-3.8521128
290922,-9.156898,-5.8190994
290928,-9.836064,-5.416993
290934,-10.566689,-4.18995
290940,-9.22576,-4.9327908
290946,-9.96186,-4.919532
290952,-11.897373,-5.2862663
290958,-11.210139,-3.9848394
290964,-10.612001,-4.6949024
290970,-10.373497,-5.3352556
290976,-10.86905,-7.451683
290982,-11.395505,-5.5728035
290988,-10.27528,-2.5370913
290994,-9.861176,-3.76855
291000,-10.799848,-6.1013126
291006,-10.89988,-3.8327188
291012,-8.578306,-2.9782734
291018,-7.3124657,-4.3506517
291024,-8.876735,-4.286208
291030,-9.77872,-2.4650946
291036,-8.771269,-2.3145733
291042,-9.14343,-2.512803
291048,-7.07732,-0.99203587
291054,-8.016495,0.37103575
291060,-6.893441,2.2152157
291066,-5.909911,2.0256805
291072,-4.7464647,3.8783321
291078,-1.5765066,4.2325125
291084,-1.02913,1.6349297
291090,-2.791152,3.2985907
291096,-2.545457,2.8142776
291102,-1.1552677,3.5321846
291108,-0.73595715,0.7732021
291114,-1.8145208,-0.042260658
291120,-4.2746115,1.7779856
291126,-2.3357573,3.619297
291132,-2.7665033,-1.9114408
291138,-8.135968,0.66394013
291144,-6.739856,2.3268309
291150,-7.3852234,1.3269148
291156,-6.60771,-0.032815494
291162,-7.37488,-0.091457844
291168,-6.2194166,1.6947355
291174,-5.386142,0.22646242
291180,-6.078697,-2.2941656
291186,-8.836306,-3.987399
291192,-11.473339,-3.530139
291198,-12.3447275,-2.267459
291204,-12.241767,0.5631682
291210,-10.717894,0.31735706
291216,-8.336744,0.3208456
291222,-8.180738,1.3550849
291228,-6.805912,4.317195
291234,-4.5709496,3.3779583
291240,-3.0872536,2.941102
291246,-1.0594006,1.8295393
291252,-0.24267197,-0.37445372
291258,0.052864075,-6.279273
291264,-8.62456,-10.889403
291270,-7.6079082,-7.5640697
291276,-10.659369,-6.672531
291282,-11.06316,-7.557498
291288,-10.544585,-5.982665
291294,-10.419154,-6.6016493
291300,-12.063582,-6.140252
291306,-12.172703,-6.298048
291312,-11.875884,-4.6519575
291318,-12.626341,-5.94141
291324,-13.294611,-4.4605503
291330,-12.312068,-4.2200775
291336,-12.551147,-2.785202
291342,-11.351748,-4.673259
291348,-13.273171,-2.7270632
291354,-10.635663,-2.9317045
291360,-11.609737,-3.320382
291366,-11.547595,-2.7774382
291372,-11.768687,-1.8595762
291378,-12.204545,-1.0894661
291384,-11.373212,0.13592929
291390,-11.2354,-0.66307163
291396,-10.729667,0.13389647
291402,-11.736092,0.2361173
291408,-9.799863,1.6863233
291414,-9.637175,2.0100641
291420,-7.102792,2.0334358
291426,-5.938366,-1.2107944
291432,-5.6891613,-4.7279263
291438,-9.355467,-5.136406
291444,-12.902945,-6.004099
291450,-10.642375,-6.4656973
291456,-11.471348,-6.8362265
291462,-10.545123,-6.724124
291468,-10.688863,-6.2326517
291474,-8.01039,-2.5195007
291480,-4.0005283,2.5734549
291486,-1.471343,3.2445793
291492,-0.3970642,1.5515556
291498,1.88856,0.8142614
291504,1.2053356,-4.431632
291510,0.9728432,-4.1244774
291516,-3.4730558,-5.3572893
291522,-11.56123,-4.408188
291528,-11.231729,-2.0719528
291534,-9.679903,-1.7376528
291540,-7.413493,0.43695307
291546,-4.765752,0.2057749
291552,-4.576824,-0.8630991
291558,-1.5526218,-1.1623411
291564,-3.008274,-3.4100084
291570,-2.835804,-2.6230364
291576,-5.4831457,-2.2561035
291582,-6.7145643,-2.399272
291588,-8.289372,-3.5754547
291594,-8.800141,-4.181468
291600,-10.29989,-4.4123726
291606,-10.947085,-3.632166
291612,-11.049108,-4.3305616
291618,-12.330506,-3.1932268
291624,-11.930652,-2.2401953
291630,-11.788417,-1.5357285
291636,-10.145569,-0.37174225
291642,-9.376651,0.5854219
291648,-8.023562,1.1014024
291654,-6.5756207,2.3124132
291660,-5.958102,1.3726959
291666,-5.9075823,3.2031527
291672,-4.7508755,3.2885742
291678,-2.4528503,1.8493423
291684,-3.5026941,2.1502867
291690,-2.1503906,1.265173
291696,-2.7284813,0.49175668
291702,-0.8361864,-0.22177708
291708,-1.5543642,-0.022384692
291714,-1.9720545,-0.68503314
291720,-3.8744183,-0.026928037
291726,-2.9702606,1.1125603
291732,-2.1416464,0.103556454
291738,-0.68612766,1.3737135
291744,1.572036,0.84537005
291750,2.5628557,-0.033645093
291756,0.98550683,-1.7315464
291762,-0.7814409,-2.406272
291768,-1.5450172,-1.1752338
291774,-1.3386927,-2.4794617
291780,-1.5032787,-3.0114946
291786,-3.6027508,-0.5668344
291792,-2.8561535,0.5200254
291798,0.64343226,-1.4757433
291804,0.82476515,-0.29677576
291810,2.7155218,-1.0093899
291816,1.7146816,-2.0289497
291822,2.5260363,-1.6719303
291828,1.0262662,-1.180397
291834,0.15679073,-0.73586273
291840,-0.86835575,0.12457371
291846,-2.110406,0.6214296
291852,-3.362836,0.6538913
291858,-3.1359472,0.8599008
291864,-2.8335514,2.466488
291870,-1.7161188,1.7577744
291876,-0.24181652,0.4185816
291882,2.0066133,-1.1882782
291888,-0.41863155,-1.302844
291894,0.47044832,-0.72995186
291900,-0.16658199,-1.2620506
291906,1.9041061,-1.1666517
291912,-1.0952253,0.42838192
291918,0.30908972,2.7234898
291924,2.0833728,1.8595619
291930,3.0490055,0.9216984
291936,2.4025831,3.2545662
291942,6.194806,2.3418245
291948,5.2938585,-0.84128666
291954,2.7698526,-1.9336481
291960,-0.23951685,-1.3379412
291966,-1.0677776,-0.056306243
291972,-2.9231567,-0.51536304
291978,-4.4754953,0.6669126
291984,-3.3714247,1.4082031
291990,-1.997344,1.7796392
291996,-1.3736229,3.4786663
292002,-0.501812,1.7190037
292008,-1.3875513,5.8022537
292014,3.6121893,3.5643387
292020,2.0311146,2.2265453
292026,-0.042586863,1.5752592
292032,-0.36929798,3.8112593
292038,1.804923,4.3455524
292044,3.8642921,3.3211937
292050,4.1464033,1.8089854
292056,4.0026875,3.1150274
292062,3.9659824,1.1531143
292068,0.30225086,-1.8762169
292074,-5.3980627,-1.7025032
292080,-5.2836094,0.7760631
292086,-3.7169065,1.8409863
292092,-3.1254654,2.4248543
292098,-1.9564371,2.2267544
292104,0.26512718,3.699669
292110,0.647521,3.0821114
292116,-0.8632984,2.8722916
292122,-1.8272715,1.9777565
292128,-0.30507445,2.7820053
292134,1.7563028,3.356534
292140,1.8132954,2.3968897
292146,-0.003841281,1.5971346
292152,0.94728905,2.441059
292158,3.359272,2.9754505
292164,1.6286898,3.5242405
292170,2.2613373,4.113825
292176,1.1996725,3.9565907
292182,4.2673836,1.9384613
292188,3.0999699,2.5572462
292194,2.1807947,3.278676
292200,4.489214,2.896286
292206,6.968155,0.28492582
292212,4.5417433,0.39148957
292218,4.4454165,0.7568502
292224,3.2645054,1.5518564
292230,3.2650976,0.3384037
292236,0.75340575,-0.5246525
292242,0.09292072,-0.020078301
292248,1.0576067,1.3447759
292254,2.5245314,1.0150249
292260,2.0865488,-1.1716356
292266,1.2754755,-3.692813
292272,0.912646,-3.9547787
292278,0.24322224,-4.1136885
292284,-1.4169493,-4.1128902
292290,-1.8295536,-1.0679998
292296,0.10051823,-2.8976078
292302,-1.7553091,-3.5638437
292308,-3.2765112,-2.1645613
292314,-4.9240475,-0.26171577
292320,-4.212591,-0.25402826
292326,-3.8721151,0.39156878
292332,-4.71272,0.08794618
292338,-4.9874744,1.5346565
292344,-2.6357536,0.5959203
292350,1.2105894,-0.5941458
292356,1.4955997,-1.4837494
292362,2.2660446,1.3459616
292368,4.6434526,-0.043324053
292374,3.9770565,-1.0536518
292380,2.990985,-2.0327187
292386,2.5352097,-2.07662
292392,2.9425564,-2.4292421
292398,2.7689047,-4.2680063
292404,0.5209732,-4.410205
292410,0.098267555,-0.82710224
292416,1.4239044,-3.4174948
292422,-0.20025295,-3.8207502
292428,-0.61700344,-4.1881924
292434,-0.7351904,-2.421629
292440,-1.1289005,-1.484354
292446,1.624764,-1.6427002
292452,-0.5732002,-2.6126108
292458,-0.52255535,1.2496519
292464,1.8054218,0.8742594
292470,-0.77805233,-0.82375866
292476,-1.287385,0.32793468
292482,-1.5858335,1.1155806
292488,-1.1438284,1.7077703
292494,1.2587063,1.586607
292500,0.94403744,1.5876598
292506,1.5820489,3.143178
292512,2.1394787,4.188263
292518,1.3435545,0.38066816
292524,-1.7648144,-0.681049
292530,0.706593,2.301714
292536,2.5751944,4.455888
292542,1.419961,4.6099586
292548,0.2285555,5.0625553
292554,3.137393,4.9374104
292560,3.523735,5.5628176
292566,4.7926664,1.425642
292572,0.90291595,-3.1881218
292578,-0.13036823,1.8972955
292584,-0.68220425,1.3790184
292590,-0.15311718,2.768673
292596,-0.9870281,1.6636107
292602,-2.4237185,1.0866044
292608,-1.6775112,3.6426125
292614,5.5623646,2.7001524
292620,5.3280287,0.72841394
292626,5.34871,4.450527
292632,5.2344418,3.3012896
292638,6.6193724,1.3178585
292644,4.2299776,1.8440235
292650,4.497883,1.949162
292656,2.138855,1.177866
292662,2.636918,0.27278805
292668,-1.4842443,-2.3602905
292674,-5.7263575,-3.6634312
292680,-7.0153275,-1.2303352
292686,-6.6077557,-0.41863155
292692,-8.166756,1.6371479
292698,-6.6418295,0.20423031
292704,-6.725128,2.2774773
292710,-4.9705954,2.9945726
292716,-5.3843174,1.8288763
292722,-5.6184444,1.3324101
292728,-6.4546604,2.6958013
292734,-4.863248,2.315623
292740,-4.6147223,1.5076478
292746,-4.106366,1.7341521
292752,-4.1147175,3.1323357
292758,-1.3190231,4.186283
292764,-0.26015186,3.563853
292770,1.0867376,3.260232
292776,1.0342808,3.679143
292782,2.3980222,4.3674564
292788,3.2172155,2.899516
292794,3.0966196,2.8520575
292800,1.4696064,2.2379446
292806,2.5580006,2.0064106
292812,1.6487107,0.7095051
292818,2.527106,1.0156775
292824,1.2098329,0.35351837
292830,0.73339254,-0.8458357
292836,0.3964209,0.47582185
292842,-2.2114706,0.65962875
292848,0.047049522,1.0508618
292854,-1.8457432,-0.523171
292860,-2.658719,1.6600189
292866,-1.2802935,0.503307
292872,-1.6482792,1.3639431
292878,-0.56824464,0.3571303
292884,-0.13335896,-1.7441607
292890,-0.28174216,-0.21826011
292896,-1.6378927,-2.4968128
292902,-1.9731369,-3.6687841
292908,-3.0357504,-2.4334326
292914,-4.621313,-1.9748592
292920,-6.5641146,-2.886444
292926,-7.770237,-2.6016893
292932,-5.4436865,-2.8896704
292938,-6.4119854,-4.5845556
292944,-5.6455173,-4.764371
292950,-1.7952547,-7.492386
292956,-2.1153002,-7.519043
292962,-4.777416,-7.2738724
292968,-3.1162968,-6.230772
292974,-0.09998608,-5.824933
292980,1.4093361,-5.359948
292986,1.87399,-3.7721605
292992,4.204317,-2.1666126
292998,4.6367636,-1.6036978
293004,4.7967873,-1.5287313
293010,4.217478,0.100702286
293016,4.1514797,0.14490795
293022,4.5059443,-2.2664633
293028,1.1761327,-1.8610392
293034,-0.363863,-0.12896872
293040,1.0179312,2.3971133
293046,2.3506594,1.3839467
293052,0.1976099,1.9151021
293058,-0.19833922,3.7152596
293064,-0.2326979,6.135909
293070,3.0420732,4.758376
293076,3.0335178,6.8674316
293082,4.2576637,6.126766
293088,4.13581,6.721307
293094,5.85219,4.9439764
293100,5.3448277,5.85277
293106,6.7921085,4.4481544
293112,5.6070232,6.2579346
293118,7.1708097,6.4438543
293124,7.416029,6.805624
293130,8.613365,5.8332157
293136,8.072919,6.778137
293142,8.851904,4.9007664
293148,6.551897,6.70708
293154,8.184179,7.602147
293160,8.17035,8.431544
293166,10.670181,7.0869207
293172,8.081402,7.907878
293178,9.032171,8.494713
293184,9.926397,8.621341
293190,10.519581,6.5899363
293196,9.422401,5.9975853
293202,8.540612,6.4336176
293208,7.5719643,5.8603287
293214,9.699413,3.9232874
293220,6.8453207,4.5612736
293226,5.5204363,7.951289
293232,5.260111,8.027562
293238,7.387968,6.7659817
293244,4.2152376,8.08799
293250,4.5509853,6.971442
293256,3.490983,9.874247
293262,6.207629,7.8139296
293268,2.4872198,6.658926
293274,2.751387,7.54953
293280,0.6308068,6.7711573
293286,-1.2560492,5.8565598
293292,-2.1136274,6.8750563
293298,-0.9437256,5.354478
293304,-1.2966938,4.89812
293310,0.12921715,4.6808176
293316,1.393364,5.007086
293322,3.6911435,4.1699595
293328,4.3656025,6.7997713
293334,7.1895933,7.913541
293340,4.716014,9.62763
293346,5.828581,10.780911
293352,0.171862,14.655873
293358,5.3824644,15.247325
293364,3.802127,15.845334
293370,6.4273195,13.681891
293376,6.2250986,15.574852
293382,11.62975,13.291428
293388,7.9803267,10.38257
293394,8.195562,8.505904
293400,5.072983,8.319767
293406,5.582656,8.02602
293412,3.9281874,5.8986855
293418,4.220248,5.1335917
293424,2.786705,6.9519396
293430,4.018342,6.4860706
293436,4.556408,6.2289524
293442,4.4083595,6.445551
293448,3.4193516,6.19394
293454,2.8125315,5.65703
293460,2.3964796,5.3456383
293466,2.6909933,3.7877188
293472,2.4683266,5.3423557
293478,4.315876,5.48203
293484,3.8828096,4.8518343
293490,3.7770977,4.626997
293496,3.6844292,5.2956476
293502,3.7163172,4.416127
293508,4.1000834,4.298877
293514,3.7565727,2.635624
293520,1.6733809,3.9251652
293526,2.7178288,3.171877
293532,1.4130354,2.9404173
293538,-2.1498184,2.5146818
293544,-1.6776705,2.492772
293550,-2.366829,-1.0124693
293556,-3.0862017,-0.3294897
293562,-4.34702,-5.026678
293568,-3.2694263,-7.5078583
293574,-3.003272,-9.29694
293580,-0.09788895,-9.975317
293586,1.1542807,-1.166812
293592,6.9547987,10.840907
293598,2.2089071,8.1085825
293604,-0.2421484,7.0247955
293610,-0.8877573,3.8092766
293616,-3.3796692,4.7800894
293622,-2.5089912,3.8940382
293628,-0.59836864,4.2687635
293634,-2.7108011,2.915084
293640,-4.308364,3.294855
293646,-4.1120386,1.7398787
293652,-5.2179203,0.688719
293658,-7.0482206,0.2573629
293664,-7.1808224,0.9363305
293670,-4.471471,0.7952695
293676,-5.2596436,-0.05241376
293682,-6.12405,-2.211297
293688,-7.685974,-0.34100664
293694,-6.663477,0.66472477
293700,-7.1026917,0.630037
293706,-7.6283045,0.60372776
293712,-7.743721,0.8910813
293718,-7.2304792,1.8404818
293724,-6.4158697,6.0038605
293730,-3.793274,5.134365
293736,-1.7413721,5.8752546
293742,-0.59388065,4.9046965
293748,-0.97787476,3.513464
293754,-1.8624105,4.01171
293760,-0.91530037,4.36979
293766,0.32702744,3.0950232
293772,-1.1031771,2.5447779
293778,-1.8061514,1.3633432
293784,-2.3822813,3.224165
293790,-1.5622368,0.624483
293796,-2.0941267,-0.20416349
293802,-2.33951,0.14432251
293808,-3.5012312,1.9889011
293814,-1.4945946,1.4144031
293820,-1.9546566,-0.5101104
293826,-2.1328545,-0.14215845
293832,-1.5836668,-0.426382
293838,-0.9622879,-1.922883
293844,-0.24575824,-3.4351864
293850,-2.4866066,-0.60925615
293856,-0.47843516,1.0247153
293862,1.5978289,-3.9707594
293868,-0.23971081,-1.6251802
293874,1.6148701,0.61892056
293880,2.6244316,1.7557554
293886,3.574729,-0.06173104
293892,1.6225901,-0.40448052
293898,2.464466,4.5485525
293904,3.233942,3.5714064
293910,4.6213274,1.859906
293916,2.7001667,2.6577024
293922,4.1420116,5.0372467
293928,5.2425117,4.3491707
293934,6.9721775,2.7258625
293940,4.5490236,4.0047274
293946,5.289734,3.1173315
293952,4.7574224,4.2046204
293958,5.7192945,4.309661
293964,4.7767124,4.211051
293970,5.6426287,4.58737
293976,4.490445,4.9230556
293982,5.13398,2.9256792
293988,3.6434078,2.7463827
293994,2.94096,2.7594957
294000,3.0037842,3.0118484
294006,3.9613676,2.583825
294012,2.9096603,0.57145745
294018,1.9839735,2.8898249
294024,3.2709427,3.3907306
294030,5.0288982,-0.21137619
294036,3.5268984,-1.2485657
294042,2.7161465,3.988903
294048,4.408657,1.8823768
294054,3.6185255,1.3592628
294060,2.7508764,0.5396948
294066,2.7416782,1.0517502
294072,1.7564802,-1.0081987
294078,-0.28473204,-2.6116486
294084,-0.5919266,-0.9747124
294090,0.095965385,-5.900956
294096,-3.5472736,-6.9631815
294102,-6.077633,-5.826111
294108,-8.229359,-2.3433828
294114,-3.3676004,0.77412033
294120,-6.6460123,5.9505377
294126,-0.7017145,9.358694
294132,-3.5929346,13.2486925
294138,-3.447115,10.883728
294144,-6.949971,11.289927
294150,-2.131589,11.914753
294156,2.132778,9.3229685
294162,-2.5190964,10.062977
294168,-4.767104,10.588672
294174,0.36202717,11.508355
294180,-0.58091927,10.915113
294186,1.3872318,9.312507
294192,-0.4116106,8.270236
294198,-1.037775,6.6460304
294204,-3.2088604,5.2064266
294210,1.1916552,3.6467905
294216,-0.6931238,3.1803331
294222,2.4857988,1.6392102
294228,0.49011058,1.1850076
294234,0.7845274,1.2810259
294240,1.8651886,0.99257946
294246,2.4723425,2.1760263
294252,3.288848,2.2391243
294258,2.1979246,1.5426202
294264,1.5479488,0.5042181
294270,0.5039364,-2.15841
294276,-0.090040326,-2.191925
294282,-0.29882425,-1.1352367
294288,-4.3125763,-4.4171133
294294,-3.588315,-1.4696283
294300,-7.783375,0.018973917
294306,-8.572127,-2.1334038
294312,-8.062762,-5.1546507
294318,-7.0796432,-6.7137976
294324,-7.245865,-6.149847
294330,-5.286606,-9.059311
294336,0.29912663,-8.621675
294342,3.825077,-7.6851254
294348,6.037369,-6.3004026
294354,6.709859,-6.036522
294360,11.583845,-6.729128
294366,10.464598,-7.8406525
294372,11.867295,-2.8748674
294378,14.162166,-2.0314035
294384,14.8556185,-1.6739893
294390,17.14809,0.4790535
294396,15.316064,0.34406567
294402,11.380923,0.47593975
294408,10.071295,6.5153065
294414,8.00478,4.596097
294420,7.334079,5.5815363
294426,5.9039364,6.9783373
294432,5.6738234,6.9356747
294438,7.266858,6.156232
294444,5.7755165,6.553275
294450,5.441353,5.9439363
294456,4.9950333,6.6262608
294462,5.569933,3.0523872
294468,4.3385,4.327876
294474,4.9168797,5.5821543
294480,5.871893,4.959859
294486,5.307972,2.063734
294492,4.4021072,2.1661444
294498,4.1057596,3.3872347
294504,6.0657187,4.6427536
294510,6.7129936,1.6020778
294516,6.149601,4.8671417
294522,5.386491,5.8987646
294528,6.989403,5.6552057
294534,6.8963614,4.80651
294540,7.515044,5.381093
294546,5.691387,7.1817484
294552,6.0975285,5.0324297
294558,7.738435,7.753827
294564,7.494877,4.8230762
294570,7.778348,5.727808
294576,5.9721546,5.41401
294582,7.8498087,6.030117
294588,7.06668,5.1019926
294594,5.932213,4.8618164
294600,4.8909473,7.3545866
294606,6.22167,4.8704195
294612,5.990383,6.1264553
294618,5.874959,7.0527287
294624,5.8109827,7.3839006
294630,6.598838,5.5295086
294636,4.405735,5.988223
294642,4.1940565,7.1000957
294648,4.8965425,6.649948
294654,4.6982164,5.6264696
294660,4.9739,5.39629
294666,3.6724625,3.8506908
294672,3.0994205,4.445915
294678,2.8648987,1.9234791
294684,2.977024,1.2092414
294690,-2.213873,-2.550415
294696,-1.8419752,-3.6240406
294702,-0.5900173,-7.1642857
294708,-2.6132097,-7.893528
294714,-4.672781,-6.775014
